,0
691,PRR15L
692,PRRT3
693,PRSS23
694,PRTFDC1
695,PSMB2
696,PSMD2
697,PSME4
698,PSMG1
699,PSRC1
700,PTDSS1
701,PTGER3
702,PTGR2
703,PTPN2
704,PTPRT
705,PTTG1
706,PVR
707,PVRL2
708,RAB17
709,RAB26
710,RAB27B
711,RAB30
712,RAB3D
713,RAB5IF
714,RABEP1
715,RABL3
716,RACGAP1
717,RAD51
718,RAD51AP1
719,RAD54B
720,RAD54L
721,RAI2
722,RALGAPA1
723,RALGPS2
724,RANBP1
725,RAP2B
726,RAPGEF3
727,RARA
728,RASD2
729,RASEF
730,RBL1
731,RBM17
732,RBM28
733,RBM47
734,RBMS1
735,RCC2
736,REEP1
737,REEP5
738,REEP6
739,REPS2
740,RERG
741,RETSAT
742,RFC4
743,RGMA
744,RGS11
745,RHEB
746,RHOB
747,RHOJ
748,RIMS4
749,RIOK1
750,RIPK2
751,RMND1
752,RMND5B
753,RNASE4
754,RNASEH1
755,RND1
756,RNF103
757,RNF145
758,ROGDI
759,RPH3AL
760,RPP40
761,RRM2
762,RSPH1
763,RSU1
764,RTN4RL1
765,RUNDC1
766,RUNX3
767,SALL2
768,SAR1B
769,SCAMP4
770,SCARB1
771,SCCPDH
772,SCHIP1
773,SCLT1
774,SCN4B
775,SCUBE2
776,SDPR
777,SEC14L2
778,SEC16A
779,SEMA3B
780,SEMA3F
781,SEMA6D
782,SERHL2
783,SERPINA11
784,SERPINB5
785,SERPINE2
786,SF3A3
787,SFRP1
788,SFT2D2
789,SGOL1
790,SGOL2
791,SHCBP1
792,SIAH2
793,SIDT1
794,SKA1
795,SKA3
796,SKP1
797,SKP2
798,SLBP
799,SLC16A1
800,SLC16A5
801,SLC16A6
802,SLC19A2
803,SLC22A5
804,SLC24A1
805,SLC25A19
806,SLC25A37
807,SLC27A1
808,SLC2A10
809,SLC36A4
810,SLC39A6
811,SLC39A9
812,SLC40A1
813,SLC43A3
814,SLC44A4
815,SLC4A8
816,SLC5A6
817,SLC7A2
818,SLC7A5
819,SLC7A8
820,SLC9A3R1
821,SMCO4
822,SMIM14
823,SMO
824,SNRPA1
